"","ID","Study_meta","Country_clean","Total_N","Genus_name","Species_name","Organism_n","Taxonomic_group","Etiology"
"3647","ID 3340","Sow, Senegal, 2020","Senegal",193,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"3648","ID 3340","Sow, Senegal, 2020","Senegal",193,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"3649","ID 3340","Sow, Senegal, 2020","Senegal",193,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"3650","ID 3340","Sow, Senegal, 2020","Senegal",193,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"3651","ID 3340","Sow, Senegal, 2020","Senegal",193,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"3652","ID 3340","Sow, Senegal, 2020","Senegal",193,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"3653","ID 3340","Sow, Senegal, 2020","Senegal",193,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"3654","ID 3340","Sow, Senegal, 2020","Senegal",193,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"3655","ID 3340","Sow, Senegal, 2020","Senegal",193,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"3656","ID 3340","Sow, Senegal, 2020","Senegal",193,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"3657","ID 3340","Sow, Senegal, 2020","Senegal",193,"Falcifomispora","Falcifomispora_senegaliensis",5,"Fungus","Eumycetoma"
"3658","ID 3340","Sow, Senegal, 2020","Senegal",193,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"3659","ID 3340","Sow, Senegal, 2020","Senegal",193,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"3660","ID 3340","Sow, Senegal, 2020","Senegal",193,"Fusarium","Fusarium_solani_species_complex",1,"Fungus","Eumycetoma"
"3661","ID 3340","Sow, Senegal, 2020","Senegal",193,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"3662","ID 3340","Sow, Senegal, 2020","Senegal",193,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"3663","ID 3340","Sow, Senegal, 2020","Senegal",193,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"3664","ID 3340","Sow, Senegal, 2020","Senegal",193,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"3665","ID 3340","Sow, Senegal, 2020","Senegal",193,"Madurella","Madurella_mycetomatis",21,"Fungus","Eumycetoma"
"3666","ID 3340","Sow, Senegal, 2020","Senegal",193,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"3667","ID 3340","Sow, Senegal, 2020","Senegal",193,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"3668","ID 3340","Sow, Senegal, 2020","Senegal",193,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"3669","ID 3340","Sow, Senegal, 2020","Senegal",193,"Penicillium","Penicillium_spp",1,"Fungus","Eumycetoma"
"3670","ID 3340","Sow, Senegal, 2020","Senegal",193,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"3671","ID 3340","Sow, Senegal, 2020","Senegal",193,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"3672","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"3673","ID 3340","Sow, Senegal, 2020","Senegal",193,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"3674","ID 3340","Sow, Senegal, 2020","Senegal",193,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"3675","ID 3340","Sow, Senegal, 2020","Senegal",193,"Scedosporium","Scedosporium_apiospermum",1,"Fungus","Eumycetoma"
"3676","ID 3340","Sow, Senegal, 2020","Senegal",193,"Scedosporium","Scedosporium_boydii",1,"Fungus","Eumycetoma"
"3677","ID 3340","Sow, Senegal, 2020","Senegal",193,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"3678","ID 3340","Sow, Senegal, 2020","Senegal",193,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"3679","ID 3340","Sow, Senegal, 2020","Senegal",193,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"3680","ID 3340","Sow, Senegal, 2020","Senegal",193,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"3681","ID 3340","Sow, Senegal, 2020","Senegal",193,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"3682","ID 3340","Sow, Senegal, 2020","Senegal",193,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"3683","ID 3340","Sow, Senegal, 2020","Senegal",193,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"3684","ID 3340","Sow, Senegal, 2020","Senegal",193,"Unidentified","Unidentified",137,"Unidentified","Unidentified"
"3685","ID 3340","Sow, Senegal, 2020","Senegal",193,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"3686","ID 2678","Traore, Mali, 2021","Mali",19,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"3687","ID 2678","Traore, Mali, 2021","Mali",19,"Actinomadura","Actinomadura_pelletieri",NA,"Bacteria","Actinomycetoma"
"3688","ID 2678","Traore, Mali, 2021","Mali",19,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"3689","ID 2678","Traore, Mali, 2021","Mali",19,"Actinomadura","Actinomadura_madurae",3,"Bacteria","Actinomycetoma"
"3690","ID 2678","Traore, Mali, 2021","Mali",19,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"3691","ID 2678","Traore, Mali, 2021","Mali",19,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"3692","ID 2678","Traore, Mali, 2021","Mali",19,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"3693","ID 2678","Traore, Mali, 2021","Mali",19,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"3694","ID 2678","Traore, Mali, 2021","Mali",19,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"3695","ID 2678","Traore, Mali, 2021","Mali",19,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"3696","ID 2678","Traore, Mali, 2021","Mali",19,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"3697","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"3698","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"3699","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"3700","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"3701","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"3702","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"3703","ID 2678","Traore, Mali, 2021","Mali",19,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"3704","ID 2678","Traore, Mali, 2021","Mali",19,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"3705","ID 2678","Traore, Mali, 2021","Mali",19,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"3706","ID 2678","Traore, Mali, 2021","Mali",19,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"3707","ID 2678","Traore, Mali, 2021","Mali",19,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"3708","ID 2678","Traore, Mali, 2021","Mali",19,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"3709","ID 2678","Traore, Mali, 2021","Mali",19,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"3710","ID 2678","Traore, Mali, 2021","Mali",19,"Streptomyces","Streptomyces_somaliensis",NA,"Bacteria","Actinomycetoma"
"3711","ID 2678","Traore, Mali, 2021","Mali",19,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"3712","ID 2678","Traore, Mali, 2021","Mali",19,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"3713","ID 2678","Traore, Mali, 2021","Mali",19,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"3714","ID 2678","Traore, Mali, 2021","Mali",19,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"3715","ID 2678","Traore, Mali, 2021","Mali",19,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"3716","ID 2678","Traore, Mali, 2021","Mali",19,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"3717","ID 2678","Traore, Mali, 2021","Mali",19,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"3718","ID 2678","Traore, Mali, 2021","Mali",19,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"3719","ID 2678","Traore, Mali, 2021","Mali",19,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"3720","ID 2678","Traore, Mali, 2021","Mali",19,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"3721","ID 2678","Traore, Mali, 2021","Mali",19,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"3722","ID 2678","Traore, Mali, 2021","Mali",19,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"3723","ID 2678","Traore, Mali, 2021","Mali",19,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"3724","ID 2678","Traore, Mali, 2021","Mali",19,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"3725","ID 2678","Traore, Mali, 2021","Mali",19,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"3726","ID 2678","Traore, Mali, 2021","Mali",19,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"3727","ID 2678","Traore, Mali, 2021","Mali",19,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"3728","ID 2678","Traore, Mali, 2021","Mali",19,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"3729","ID 2678","Traore, Mali, 2021","Mali",19,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"3730","ID 2678","Traore, Mali, 2021","Mali",19,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"3731","ID 2678","Traore, Mali, 2021","Mali",19,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"3732","ID 2678","Traore, Mali, 2021","Mali",19,"Madurella","Madurella_mycetomatis",16,"Fungus","Eumycetoma"
"3733","ID 2678","Traore, Mali, 2021","Mali",19,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"3734","ID 2678","Traore, Mali, 2021","Mali",19,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"3735","ID 2678","Traore, Mali, 2021","Mali",19,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"3736","ID 2678","Traore, Mali, 2021","Mali",19,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"3737","ID 2678","Traore, Mali, 2021","Mali",19,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"3738","ID 2678","Traore, Mali, 2021","Mali",19,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"3739","ID 2678","Traore, Mali, 2021","Mali",19,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"3740","ID 2678","Traore, Mali, 2021","Mali",19,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"3741","ID 2678","Traore, Mali, 2021","Mali",19,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"3742","ID 2678","Traore, Mali, 2021","Mali",19,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"3743","ID 2678","Traore, Mali, 2021","Mali",19,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"3744","ID 2678","Traore, Mali, 2021","Mali",19,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"3745","ID 2678","Traore, Mali, 2021","Mali",19,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"3746","ID 2678","Traore, Mali, 2021","Mali",19,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"3747","ID 2678","Traore, Mali, 2021","Mali",19,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"3748","ID 2678","Traore, Mali, 2021","Mali",19,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"3749","ID 2678","Traore, Mali, 2021","Mali",19,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"3750","ID 2678","Traore, Mali, 2021","Mali",19,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"3751","ID 2678","Traore, Mali, 2021","Mali",19,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"3752","ID 2678","Traore, Mali, 2021","Mali",19,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"3753","ID 4423","Venugopal, India, 1975","India",90,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"3754","ID 4423","Venugopal, India, 1975","India",90,"Actinomadura","Actinomadura_pelletieri",14,"Bacteria","Actinomycetoma"
"3755","ID 4423","Venugopal, India, 1975","India",90,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"3756","ID 4423","Venugopal, India, 1975","India",90,"Actinomadura","Actinomadura_madurae",24,"Bacteria","Actinomycetoma"
"3757","ID 4423","Venugopal, India, 1975","India",90,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"3758","ID 4423","Venugopal, India, 1975","India",90,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"3759","ID 4423","Venugopal, India, 1975","India",90,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"3760","ID 4423","Venugopal, India, 1975","India",90,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"3761","ID 4423","Venugopal, India, 1975","India",90,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"3762","ID 4423","Venugopal, India, 1975","India",90,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"3763","ID 4423","Venugopal, India, 1975","India",90,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"3764","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_spp",19,"Bacteria","Actinomycetoma"
"3765","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"3766","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"3767","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"3768","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"3769","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"3770","ID 4423","Venugopal, India, 1975","India",90,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"3771","ID 4423","Venugopal, India, 1975","India",90,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"3772","ID 4423","Venugopal, India, 1975","India",90,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"3773","ID 4423","Venugopal, India, 1975","India",90,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"3774","ID 4423","Venugopal, India, 1975","India",90,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"3775","ID 4423","Venugopal, India, 1975","India",90,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"3776","ID 4423","Venugopal, India, 1975","India",90,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"3777","ID 4423","Venugopal, India, 1975","India",90,"Streptomyces","Streptomyces_somaliensis",5,"Bacteria","Actinomycetoma"
"3778","ID 4423","Venugopal, India, 1975","India",90,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"3779","ID 4423","Venugopal, India, 1975","India",90,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"3780","ID 4423","Venugopal, India, 1975","India",90,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"3781","ID 4423","Venugopal, India, 1975","India",90,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"3782","ID 4423","Venugopal, India, 1975","India",90,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"3783","ID 4423","Venugopal, India, 1975","India",90,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"3784","ID 4423","Venugopal, India, 1975","India",90,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"3785","ID 4423","Venugopal, India, 1975","India",90,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"3786","ID 4423","Venugopal, India, 1975","India",90,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"3787","ID 4423","Venugopal, India, 1975","India",90,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"3788","ID 4423","Venugopal, India, 1975","India",90,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"3789","ID 4423","Venugopal, India, 1975","India",90,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"3790","ID 4423","Venugopal, India, 1975","India",90,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"3791","ID 4423","Venugopal, India, 1975","India",90,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"3792","ID 4423","Venugopal, India, 1975","India",90,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"3793","ID 4423","Venugopal, India, 1975","India",90,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"3794","ID 4423","Venugopal, India, 1975","India",90,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"3795","ID 4423","Venugopal, India, 1975","India",90,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"3796","ID 4423","Venugopal, India, 1975","India",90,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"3797","ID 4423","Venugopal, India, 1975","India",90,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"3798","ID 4423","Venugopal, India, 1975","India",90,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"3799","ID 4423","Venugopal, India, 1975","India",90,"Madurella","Madurella_mycetomatis",25,"Fungus","Eumycetoma"
"3800","ID 4423","Venugopal, India, 1975","India",90,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"3801","ID 4423","Venugopal, India, 1975","India",90,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"3802","ID 4423","Venugopal, India, 1975","India",90,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"3803","ID 4423","Venugopal, India, 1975","India",90,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"3804","ID 4423","Venugopal, India, 1975","India",90,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"3805","ID 4423","Venugopal, India, 1975","India",90,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"3806","ID 4423","Venugopal, India, 1975","India",90,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"3807","ID 4423","Venugopal, India, 1975","India",90,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"3808","ID 4423","Venugopal, India, 1975","India",90,"Scedosporium","Scedosporium_spp",3,"Fungus","Eumycetoma"
"3809","ID 4423","Venugopal, India, 1975","India",90,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"3810","ID 4423","Venugopal, India, 1975","India",90,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"3811","ID 4423","Venugopal, India, 1975","India",90,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"3812","ID 4423","Venugopal, India, 1975","India",90,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"3813","ID 4423","Venugopal, India, 1975","India",90,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"3814","ID 4423","Venugopal, India, 1975","India",90,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"3815","ID 4423","Venugopal, India, 1975","India",90,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"3816","ID 4423","Venugopal, India, 1975","India",90,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"3817","ID 4423","Venugopal, India, 1975","India",90,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"3818","ID 4423","Venugopal, India, 1975","India",90,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"3819","ID 4423","Venugopal, India, 1975","India",90,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"3820","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"3821","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Actinomadura","Actinomadura_pelletieri",NA,"Bacteria","Actinomycetoma"
"3822","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"3823","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Actinomadura","Actinomadura_madurae",4,"Bacteria","Actinomycetoma"
"3824","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"3825","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"3826","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"3827","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"3828","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"3829","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"3830","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"3831","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"3832","ID 1709","Venugopal, Saudi Arabia, 1990","Saudi Arabia",23,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
